8 99 0.2
9 10 0.1
9 11 0.1
9 12 0.1
9 13 0.2
9 15 0.3
9 16 0.1
9 17 0.2
9 18 0.1
9 19 0.3
9 20 0.2
9 21 0.3
9 25 0.3
9 29 0.1
9 31 0.2
9 33 0.2
9 34 0.1
9 35 0.3
9 36 0.2
9 38 0.3
9 39 0.2
9 41 0.1
9 42 0.2
9 43 0.2
9 44 0.2
9 45 0.3
9 53 0.1
9 54 0.1
9 56 0.3
9 59 0.1
9 61 0.2
9 64 0.1
9 65 0.1
9 67 0.1
9 68 0.1
9 69 0.1
9 71 0.1
9 75 0.1
9 76 0.1
9 77 0.3
9 78 0.1
9 79 0.2
9 80 0.3
9 81 0.3
9 83 0.1
9 84 0.1
9 86 0.2
9 88 0.2
9 91 0.1
9 92 0.2
9 93 0.2
9 95 0.1
9 97 0.1
9 98 0.2
9 99 0.2
10 11 0.1
10 12 0.1
10 13 0.2
10 15 0.1
10 16 0.2
10 17 0.1
10 18 0.1
10 19 0.1
10 20 0.2
10 21 0.2
10 23 0.1
10 24 0.1
10 25 0.2
10 27 0.1
10 31 0.1
10 32 0.1
10 35 0.2
10 38 0.1
10 39 0.1
10 41 0.1
10 42 0.1
10 43 0.1
10 44 0.1
10 45 0.2
10 48 0.1
10 49 0.1
10 51 0.1
10 52 0.1
10 53 0.1
10 54 0.1
10 56 0.1
10 60 0.1
10 63 0.1
10 64 0.1
10 65 0.1
10 67 0.1
10 69 0.1
10 70 0.1
10 71 0.1
10 73 0.1
10 75 0.1
10 76 0.1
10 77 0.1
10 78 0.1
10 79 0.1
10 80 0.1
10 81 0.2
10 82 0.1
10 84 0.1
10 86 0.2
10 87 0.2
10 88 0.1
10 92 0.1
10 93 0.2
10 94 0.1
10 95 0.1
10 97 0.1
10 99 0.1
11 13 0.2
11 15 0.2
11 16 0.2
11 17 0.1
11 18 0.2
11 20 0.4
11 21 0.1
11 23 0.2
11 24 0.1
11 25 0.2
11 26 0.1
11 28 0.1
11 31 0.1
11 32 0.2
11 33 0.1
11 34 0.1
11 35 0.3
11 36 0.3
11 38 0.1
11 39 0.2
11 41 0.1
11 42 0.1
11 43 0.2
11 44 0.1
11 45 0.2
11 48 0.1
11 49 0.1
11 50 0.1
11 51 0.1
11 54 0.2
11 56 0.1
11 57 0.2
11 58 0.1
11 59 0.2
11 60 0.1
11 61 0.3
11 63 0.1
11 64 0.1
11 67 0.1
11 69 0.3
11 70 0.1
11 71 0.2
11 73 0.1
11 74 0.1
11 75 0.1
11 77 0.1
11 78 0.1
11 79 0.2
11 80 0.3
11 83 0.3
11 84 0.2
11 85 0.1
11 86 0.2
11 87 0.1
11 88 0.1
11 90 0.1
11 91 0.1
11 92 0.2
11 93 0.2
11 95 0.3
11 96 0.1
11 97 0.1
11 98 0.1
11 99 0.2
12 13 0.1
12 14 0.1
12 16 0.1
12 17 0.1
12 18 0.1
12 19 0.2
12 21 0.1
12 22 0.1
12 24 0.1
12 27 0.1
12 30 0.1
12 31 0.1
12 33 0.1
12 35 0.1
12 38 0.1
12 39 0.2
12 41 0.1
12 42 0.1
12 43 0.1
12 44 0.1
12 45 0.1
12 48 0.1
12 49 0.1
12 51 0.1
12 52 0.1
12 54 0.1
12 57 0.1
12 59 0.1
12 62 0.1
12 63 0.1
12 65 0.2
12 68 0.2
12 70 0.1
12 73 0.2
12 76 0.1
12 77 0.1
12 78 0.1
12 79 0.1
12 80 0.1
12 81 0.2
12 82 0.2
12 86 0.1
12 87 0.1
12 92 0.2
12 93 0.1
12 94 0.1
12 97 0.2
12 98 0.1
12 99 0.2
13 15 0.3
13 16 0.3
13 17 0.1
13 18 0.2
13 19 0.2
13 20 0.3
13 21 0.1
13 22 0.1
13 23 0.1
13 24 0.2
13 25 0.3
13 27 0.1
13 28 0.1
13 31 0.2
13 34 0.2
13 35 0.2
13 36 0.2
13 37 0.1
13 38 0.2
13 39 0.3
13 41 0.1
13 42 0.2
13 43 0.2
13 45 0.2
13 47 0.1
13 48 0.1
13 49 0.1
13 50 0.1
13 51 0.1
13 52 0.1
13 53 0.1
13 56 0.2
13 57 0.2
13 59 0.1
13 61 0.2
13 63 0.1
13 64 0.2
13 65 0.1
13 67 0.3
13 69 0.2
13 70 0.3
13 71 0.1
13 73 0.2
13 74 0.1
13 75 0.3
13 76 0.1
13 77 0.3
13 78 0.2
13 79 0.4
13 80 0.3
13 81 0.2
13 82 0.1
13 83 0.2
13 84 0.1
13 85 0.1
13 86 0.5
13 87 0.1
13 88 0.2
13 90 0.1
13 91 0.2
13 92 0.3
13 93 0.1
13 94 0.1
13 95 0.1
13 97 0.1
13 99 0.2
14 68 0.1
14 73 0.1
14 77 0.1
14 79 0.1
14 18 0.1
14 19 0.1
14 82 0.1
14 22 0.1
14 30 0.1
14 31 0.1
14 97 0.1
14 41 0.1
14 42 0.1
14 49 0.1
14 57 0.1
14 59 0.1
14 62 0.1
14 63 0.1
15 16 0.1
15 17 0.1
15 18 0.2
15 19 0.2
15 20 0.3
15 21 0.2
15 23 0.1
15 24 0.1
15 25 0.3
15 29 0.1
15 31 0.2
15 33 0.1
15 34 0.2
15 35 0.3
15 36 0.3
15 38 0.2
15 39 0.2
15 41 0.1
15 42 0.2
15 43 0.2
15 44 0.1
15 45 0.2
15 50 0.1
15 53 0.1
15 56 0.3
15 57 0.1
15 59 0.2
15 61 0.3
15 64 0.2
15 67 0.2
15 69 0.2
15 70 0.1
15 71 0.1
15 73 0.1
15 75 0.2
15 76 0.1
15 77 0.3
15 78 0.2
15 79 0.3
15 80 0.3
15 81 0.2
15 83 0.2
15 84 0.1
15 85 0.1
15 86 0.3
15 88 0.2
15 90 0.1
15 91 0.1
15 92 0.1
15 93 0.1
15 95 0.1
15 98 0.1
15 99 0.1
16 18 0.2
16 19 0.1
16 20 0.2
16 21 0.1
16 22 0.1
16 23 0.1
16 24 0.1
16 25 0.3
16 27 0.1
16 28 0.1
16 31 0.1
16 32 0.1
16 34 0.1
16 35 0.1
16 36 0.1
16 37 0.1
16 38 0.1
16 39 0.2
16 42 0.1
16 43 0.2
16 44 0.1
16 45 0.2
16 47 0.1
16 48 0.1
16 49 0.2
16 51 0.1
16 52 0.1
16 54 0.1
16 56 0.1
16 57 0.1
16 60 0.1
16 61 0.1
16 63 0.2
16 65 0.1
16 67 0.1
16 69 0.2
16 70 0.2
16 71 0.2
16 73 0.1
16 74 0.1
16 75 0.1
16 76 0.1
16 77 0.2
16 78 0.1
16 79 0.2
16 80 0.1
16 81 0.1
16 82 0.1
16 83 0.1
16 84 0.2
16 86 0.3
16 87 0.2
16 88 0.1
16 91 0.2
16 92 0.3
16 93 0.1
16 94 0.1
16 95 0.2
16 97 0.2
16 99 0.2
17 19 0.2
17 20 0.2
17 21 0.2
17 25 0.1
17 26 0.1
17 28 0.1
17 31 0.1
17 32 0.1
17 33 0.2
17 35 0.3
17 36 0.1
17 38 0.2
17 39 0.1
17 41 0.2
17 42 0.1
17 43 0.1
17 44 0.1
17 45 0.2
17 48 0.1
17 51 0.1
17 53 0.1
17 54 0.2
17 56 0.1
17 57 0.1
17 58 0.1
17 59 0.1
17 61 0.1
17 64 0.1
17 65 0.1
17 67 0.1
17 68 0.1
17 74 0.1
17 75 0.1
17 77 0.1
17 79 0.1
17 80 0.3
17 81 0.2
17 83 0.1
17 86 0.1
17 88 0.1
17 92 0.2
17 93 0.3
17 95 0.1
17 96 0.1
17 97 0.1
17 98 0.2
17 99 0.2
18 19 0.3
18 20 0.2
18 21 0.2
18 22 0.2
18 23 0.2
18 24 0.1
18 25 0.3
18 28 0.1
18 29 0.1
18 30 0.1
18 31 0.1
18 32 0.1
18 33 0.1
18 34 0.3
18 35 0.3
18 36 0.2
18 37 0.1
18 39 0.1
18 41 0.1
18 42 0.1
18 43 0.4
18 44 0.2
18 45 0.1
18 47 0.1
18 49 0.3
18 50 0.1
18 54 0.1
18 56 0.1
18 57 0.3
18 59 0.3
18 60 0.1
18 61 0.2
18 62 0.1
18 63 0.3
18 64 0.1
18 67 0.2
18 68 0.1
18 69 0.2
18 70 0.2
18 71 0.1
18 73 0.2
18 74 0.1
18 75 0.2
18 76 0.1
18 77 0.3
18 78 0.2
18 79 0.3
18 80 0.1
18 81 0.1
18 82 0.1
18 83 0.1
18 84 0.1
18 85 0.1
18 86 0.2
18 87 0.1
18 90 0.1
18 91 0.1
18 92 0.1
18 93 0.1
18 95 0.1
18 97 0.3
18 98 0.1
19 20 0.1
19 21 0.3
19 22 0.2
19 25 0.3
19 28 0.1
19 29 0.1
19 30 0.1
19 31 0.2
19 33 0.2
19 34 0.2
19 35 0.3
19 36 0.1
19 37 0.1
19 38 0.2
19 39 0.1
19 41 0.2
19 42 0.2
19 43 0.3
19 44 0.2
19 45 0.2
19 47 0.1
19 49 0.2
19 53 0.1
19 54 0.1
19 56 0.2
19 57 0.2
19 59 0.2
19 61 0.1
19 62 0.1
19 63 0.2
19 64 0.1
19 65 0.1
19 67 0.2
19 68 0.2
19 70 0.1
19 73 0.1
19 74 0.1
19 75 0.2
19 76 0.1
19 77 0.4
19 78 0.1
19 79 0.3
19 80 0.2
19 81 0.3
19 82 0.1
19 86 0.2
19 88 0.1
19 91 0.1
19 92 0.2
19 93 0.2
19 97 0.3
19 98 0.2
19 99 0.1
20 21 0.2
20 23 0.2
20 24 0.1
20 25 0.3
20 26 0.1
20 28 0.1
20 31 0.2
20 32 0.2
20 33 0.1
20 34 0.1
20 35 0.4
20 36 0.3
20 38 0.2
20 39 0.2
20 41 0.2
20 42 0.2
20 43 0.2
20 44 0.1
20 45 0.3
20 48 0.1
20 49 0.1
20 50 0.1
20 51 0.1
20 53 0.1
20 54 0.2
20 56 0.2
20 57 0.2
20 58 0.1
20 59 0.2
20 60 0.1
20 61 0.3
20 63 0.1
20 64 0.2
20 67 0.2
20 69 0.3
20 70 0.1
20 71 0.2
20 73 0.1
20 74 0.1
20 75 0.2
20 77 0.2
20 78 0.1
20 79 0.3
20 80 0.4
20 81 0.1
20 83 0.3
20 84 0.2
20 85 0.1
20 86 0.3
20 87 0.1
20 88 0.2
20 90 0.1
20 91 0.1
20 92 0.2
20 93 0.3
20 95 0.3
20 96 0.1
20 97 0.1
20 98 0.1
20 99 0.2
21 23 0.1
21 25 0.3
21 29 0.1
21 31 0.1
21 32 0.1
21 33 0.2
21 34 0.1
21 35 0.4
21 36 0.1
21 38 0.2
21 39 0.1
21 41 0.1
21 42 0.1
21 43 0.3
21 44 0.3
21 45 0.3
21 49 0.1
21 53 0.1
21 54 0.2
21 56 0.2
21 59 0.1
21 60 0.1
21 61 0.1
21 63 0.1
21 64 0.1
21 65 0.1
21 67 0.1
21 68 0.1
21 69 0.1
21 71 0.1
21 75 0.1
21 76 0.1
21 77 0.2
21 78 0.1
21 79 0.1
21 80 0.2
21 81 0.3
21 84 0.1
21 86 0.1
21 87 0.1
21 88 0.1
21 92 0.1
21 93 0.3
21 95 0.1
21 97 0.2
21 98 0.2
21 99 0.1
22 25 0.1
22 28 0.1
22 30 0.1
22 31 0.1
22 34 0.1
22 37 0.1
22 41 0.1
22 42 0.1
22 43 0.1
22 47 0.1
22 49 0.2
22 57 0.2
22 59 0.1
22 62 0.1
22 63 0.2
22 67 0.1
22 68 0.1
22 70 0.1
22 73 0.1
22 74 0.1
22 75 0.1
22 77 0.2
22 79 0.2
22 82 0.1
22 86 0.1
22 91 0.1
22 92 0.1
22 97 0.2
23 24 0.1
23 25 0.1
23 32 0.1
23 34 0.1
23 35 0.2
23 36 0.1
23 39 0.1
23 43 0.2
23 44 0.1
23 45 0.1
23 49 0.1
23 50 0.1
23 54 0.1
23 57 0.1
23 59 0.1
23 60 0.1
23 61 0.1
23 63 0.1
23 64 0.1
23 67 0.1
23 69 0.2
23 70 0.1
23 71 0.1
23 73 0.1
23 75 0.1
23 78 0.1
23 79 0.1
23 80 0.1
23 83 0.1
23 84 0.1
23 85 0.1
23 86 0.1
23 87 0.1
23 90 0.1
23 93 0.1
23 95 0.1
23 97 0.1
24 27 0.1
24 34 0.1
24 35 0.1
24 36 0.1
24 39 0.2
24 43 0.1
24 48 0.1
24 50 0.1
24 51 0.1
24 52 0.1
24 57 0.1
24 59 0.1
24 61 0.1
24 64 0.1
24 65 0.1
24 67 0.1
24 69 0.1
24 70 0.2
24 73 0.2
24 75 0.1
24 76 0.1
24 78 0.2
24 79 0.1
24 80 0.1
24 81 0.1
24 82 0.1
24 83 0.1
24 85 0.1
24 86 0.2
24 87 0.1
24 90 0.1
24 92 0.1
24 94 0.1
24 99 0.1
25 28 0.1
25 29 0.1
25 31 0.2
25 32 0.1
25 33 0.1
25 34 0.2
25 35 0.3
25 36 0.2
25 37 0.1
25 38 0.2
25 39 0.1
25 41 0.1
25 42 0.2
25 43 0.3
25 44 0.2
25 45 0.3
25 47 0.1
25 49 0.2
25 53 0.1
25 54 0.1
25 56 0.3
25 57 0.1
25 59 0.1
25 60 0.1
25 61 0.2
25 63 0.2
25 64 0.1
25 67 0.2
25 69 0.2
25 70 0.1
25 71 0.2
25 74 0.1
25 75 0.2
25 76 0.1
25 77 0.4
25 78 0.1
25 79 0.3
25 80 0.2
25 81 0.2
25 83 0.1
25 84 0.2
25 86 0.3
25 87 0.1
25 88 0.2
25 91 0.2
25 92 0.2
25 93 0.2
25 95 0.2
25 97 0.2
25 98 0.1
25 99 0.1
26 74 0.1
26 80 0.1
26 83 0.1
26 28 0.1
26 92 0.1
26 93 0.1
26 95 0.1
26 32 0.1
26 33 0.1
26 96 0.1
26 35 0.1
26 36 0.1
26 98 0.1
26 99 0.1
26 41 0.1
26 48 0.1
26 51 0.1
26 54 0.1
26 57 0.1
26 58 0.1
26 59 0.1
26 61 0.1
27 65 0.1
27 70 0.1
27 73 0.1
27 76 0.1
27 78 0.1
27 81 0.1
27 82 0.1
27 86 0.1
27 87 0.1
27 92 0.1
27 94 0.1
27 99 0.1
27 39 0.1
27 48 0.1
27 51 0.1
27 52 0.1
28 32 0.1
28 33 0.1
28 34 0.1
28 35 0.1
28 36 0.1
28 37 0.1
28 41 0.1
28 43 0.1
28 47 0.1
28 48 0.1
28 49 0.1
28 51 0.1
28 54 0.1
28 57 0.2
28 58 0.1
28 59 0.1
28 61 0.1
28 63 0.1
28 67 0.1
28 70 0.1
28 74 0.2
28 75 0.1
28 77 0.1
28 79 0.1
28 80 0.1
28 83 0.1
28 86 0.1
28 91 0.1
28 92 0.2
28 93 0.1
28 95 0.1
28 96 0.1
28 97 0.1
28 98 0.1
28 99 0.1
29 76 0.1
29 77 0.1
29 78 0.1
29 81 0.1
29 33 0.1
29 34 0.1
29 35 0.1
29 36 0.1
29 98 0.1
29 43 0.1
29 44 0.1
29 56 0.1
29 59 0.1
29 61 0.1
30 68 0.1
30 73 0.1
30 77 0.1
30 79 0.1
30 82 0.1
30 31 0.1
30 97 0.1
30 41 0.1
30 42 0.1
30 49 0.1
30 57 0.1
30 59 0.1
30 62 0.1
30 63 0.1
31 35 0.1
31 36 0.1
31 38 0.2
31 39 0.1
31 41 0.2
31 42 0.3
31 45 0.2
31 49 0.1
31 53 0.1
31 56 0.2
31 57 0.1
31 59 0.1
31 61 0.1
31 62 0.1
31 63 0.1
31 64 0.1
31 67 0.1
31 68 0.1
31 69 0.1
31 71 0.1
31 73 0.1
31 75 0.1
31 77 0.3
31 79 0.3
31 80 0.2
31 81 0.1
31 82 0.1
31 83 0.1
31 84 0.1
31 86 0.2
31 88 0.2
31 91 0.1
31 92 0.1
31 93 0.1
31 95 0.1
31 97 0.1
31 99 0.1
32 33 0.1
32 35 0.2
32 36 0.1
32 41 0.1
32 43 0.1
32 44 0.1
32 45 0.1
32 48 0.1
32 49 0.1
32 51 0.1
32 54 0.2
32 57 0.1
32 58 0.1
32 59 0.1
32 60 0.1
32 61 0.1
32 63 0.1
32 69 0.1
32 71 0.1
32 74 0.1
32 80 0.1
32 83 0.1
32 84 0.1
32 87 0.1
32 92 0.1
32 93 0.2
32 95 0.2
32 96 0.1
32 97 0.1
32 98 0.1
32 99 0.1
33 34 0.1
33 35 0.3
33 36 0.2
33 38 0.1
33 39 0.1
33 41 0.1
33 43 0.2
33 44 0.2
33 45 0.1
33 48 0.1
33 51 0.1
33 54 0.2
33 56 0.1
33 57 0.1
33 58 0.1
33 59 0.2
33 61 0.2
33 65 0.1
33 68 0.1
33 74 0.1
33 76 0.1
33 77 0.1
33 78 0.1
33 80 0.2
33 81 0.2
33 83 0.1
33 92 0.2
33 93 0.2
33 95 0.1
33 96 0.1
33 97 0.1
33 98 0.3
33 99 0.2
34 35 0.2
34 36 0.2
34 37 0.1
34 39 0.1
34 43 0.3
34 44 0.1
34 47 0.1
34 49 0.1
34 50 0.1
34 56 0.1
34 57 0.2
34 59 0.2
34 61 0.2
34 63 0.1
34 64 0.1
34 67 0.2
34 69 0.1
34 70 0.2
34 73 0.1
34 74 0.1
34 75 0.2
34 76 0.1
34 77 0.2
34 78 0.2
34 79 0.2
34 80 0.1
34 81 0.1
34 83 0.1
34 85 0.1
34 86 0.2
34 90 0.1
34 91 0.1
34 92 0.1
34 97 0.1
34 98 0.1
35 36 0.3
35 38 0.2
35 39 0.2
35 41 0.2
35 42 0.1
35 43 0.4
35 44 0.3
35 45 0.3
35 48 0.1
35 49 0.1
35 50 0.1
35 51 0.1
35 53 0.1
35 54 0.3
35 56 0.2
35 57 0.2
35 58 0.1
35 59 0.3
35 60 0.1
35 61 0.3
35 63 0.1
35 64 0.2
35 65 0.1
35 67 0.2
35 68 0.1
35 69 0.2
35 70 0.1
35 71 0.1
35 73 0.1
35 74 0.1
35 75 0.2
35 76 0.1
35 77 0.2
35 78 0.2
35 79 0.2
35 80 0.4
35 81 0.3
35 83 0.2
35 84 0.1
35 85 0.1
35 86 0.2
35 87 0.1
35 88 0.1
35 90 0.1
35 92 0.2
35 93 0.4
35 95 0.2
35 96 0.1
35 97 0.2
35 98 0.3
35 99 0.2
36 38 0.1
36 39 0.2
36 41 0.1
36 42 0.1
36 43 0.2
36 44 0.1
36 45 0.1
36 48 0.1
36 50 0.1
36 51 0.1
36 54 0.1
36 56 0.2
36 57 0.2
36 58 0.1
36 59 0.3
36 61 0.4
36 64 0.1
36 67 0.1
36 69 0.2
36 70 0.1
36 71 0.1
36 73 0.1
36 74 0.1
36 75 0.1
36 76 0.1
36 77 0.2
36 78 0.2
36 79 0.2
36 80 0.3
36 81 0.1
36 83 0.3
36 84 0.1
36 85 0.1
36 86 0.2
36 88 0.1
36 90 0.1
36 91 0.1
36 92 0.2
36 93 0.1
36 95 0.2
36 96 0.1
36 98 0.2
36 99 0.2
37 67 0.1
37 70 0.1
37 74 0.1
37 75 0.1
37 77 0.1
37 79 0.1
37 86 0.1
37 91 0.1
37 92 0.1
37 97 0.1
37 43 0.1
37 47 0.1
37 49 0.1
37 57 0.1
37 63 0.1
38 39 0.2
38 41 0.1
38 42 0.2
38 43 0.1
38 44 0.1
38 45 0.3
38 53 0.1
38 54 0.1
38 56 0.2
38 61 0.1
38 64 0.1
38 65 0.1
38 67 0.1
38 68 0.1
38 69 0.1
38 71 0.1
38 75 0.1
38 77 0.2
38 79 0.2
38 80 0.3
38 81 0.2
38 83 0.1
38 84 0.1
38 86 0.2
38 88 0.2
38 91 0.1
38 92 0.2
38 93 0.2
38 95 0.1
38 97 0.1
38 98 0.1
38 99 0.2
39 42 0.1
39 43 0.2
39 44 0.1
39 45 0.2
39 48 0.1
39 50 0.1
39 51 0.1
39 52 0.1
39 54 0.1
39 56 0.1
39 57 0.1
39 59 0.1
39 61 0.2
39 64 0.1
39 65 0.2
39 67 0.1
39 68 0.1
39 69 0.2
39 70 0.2
39 71 0.1
39 73 0.2
39 75 0.1
39 76 0.1
39 77 0.1
39 78 0.2
39 79 0.2
39 80 0.3
39 81 0.2
39 82 0.1
39 83 0.2
39 84 0.1
39 85 0.1
39 86 0.3
39 87 0.1
39 88 0.1
39 90 0.1
39 91 0.1
39 92 0.3
39 93 0.1
39 94 0.1
39 95 0.1
39 97 0.1
